Name,Location,Category,Bio URL,Latitude,Longitude
Gerardo Rueda,"Barranquilla, Colombia",Security Builder since 2021,https://www.youtube.com/spartancybersecurity/,11.0101922,-74.8231794
Gernot Glawe,Germany,Dev Tools Builder since 2020,https://www.linkedin.com/in/gernot-glawe-67035a7/,51.1638175,10.4478313
Gerome Pagatpatan,Philippines,Front-End Web & Mobile Builder since 2021,https://www.linkedin.com/in/gerome-pagatpatan/,12.7503486,122.7312101
Gianfranco Arena,"Cosenza, Italy",Data Builder since 2023,www.linkedin.com/in/gianfranco-arena-98611b74,39.5966853,16.3330556
Gianluigi Mucciolo,"Rome, Italy",Machine Learning Builder since 2020,https://www.linkedin.com/in/mucciolo91/,41.8933203,12.4829321
Gibson Ong,Singapore,Containers Builder since 2023,https://www.linkedin.com/in/gibson-ong/,1.357107,103.8194992
Gideon Onyewuenyi,"Abuja, Nigeria",Machine Learning Builder since 2022,https://www.linkedin.com/in/gideononyewuenyi/,9.0643305,7.4892974
Gilbert Young Jr,"San Ignacio, Belize",Serverless Builder since 2022,https://www.linkedin.com/in/gilbert-young-jr-3098671a4/,17.1527588,-89.0761718
Giorgi Gognadze,"Tbilisi, Georgia",Front-End Web & Mobile Builder since 2021,https://georgego.dev/,41.6934591,44.8014495
Girish Mukim,"Toronto, Canada",Storage Builder since 2022,https://www.youtube.com/c/AWSLearn,43.6534817,-79.3839347
Godswill Nwania,"Abuja, Nigeria",Containers Builder since 2024,https://www.linkedin.com/in/godswillnwania/,9.0643305,7.4892974
Gokul Bala,"Singapore, Singapore",Dev Tools Builder since 2022,https://www.gokulbala.com/,1.357107,103.8194992
Gokul Srinivasagan,Germany,Machine Learning Builder since 2021,https://www.linkedin.com/in/sgokul1/,51.1638175,10.4478313
Goodness Chris-Ugari,Nigeria,Front-End Web & Mobile Builder since 2022,https://www.linkedin.com/in/goodness-chris-ugari,9.6000359,7.9999721
Gous Sayyad,"Solapur, India",Cloud Operations Builder since 2024,https://www.linkedin.com/in/gous30/,17.8499067,75.2763203
Govind Kumar,"Bengaluru, India",Dev Tools Builder since 2022,https://elngovind.com,12.9881567,77.6226
Grant Fritchey,"Tulsa, Oklahoma, USA",Data Builder since 2020,https://scarydba.com,36.1563122,-95.9927516
Greg Luxford,"Brisbane, Australia",Cloud Operations Builder since 2022,https://www.linkedin.com/in/greg-luxford,-27.4689682,153.0234991
Guan Rong Huang,"Taipei, Taiwan",Machine Learning Builder since 2024,https://www.linkedin.com/in/kevinhuang1114/,25.0375198,121.5636796
Gui Marson,"São Paulo, Brazil",Cloud Operations Builder since 2021,https://www.linkedin.com/in/gui-marson/,-23.5506507,-46.6333824
Guido Nebiolo,Italy,Serverless Builder since 2024,https://www.linkedin.com/in/guidonebiolo/,42.6384261,12.674297
Guilherme Teles,"São Paulo, Brazil",Security Builder since 2023,https://guilhermeteles.com.br/,-23.5506507,-46.6333824
Guillaume LANNEBERE,"Bordeaux, France",Serverless Builder since 2020,https://www.linkedin.com/in/guillaume-lannebere-51a17183/,44.841225,-0.5800364
Guillermo Ojeda,"Córdoba, Argentina",Serverless Builder since 2022,https://newsletter.simpleaws.dev/,-31.959109,-65.1900301
Gulshan Aggarwal,"Alwar, India",Front-End Web & Mobile Builder since 2022,https://twitter.com/gulshanagg333,27.4140048,76.6170387
Gustavo Costa,"Criciuma, Brazil",Network Content & Delivery Builder since 2021,https://www.linkedin.com/in/gdcosta,-28.6789941,-49.3695627
Gustavo Mainchein,"São Paulo, Brazil",Serverless Builder since 2024,https://www.linkedin.com/in/gustavomainchein,-23.5506507,-46.6333824
Gustavo Ramirez,"Bogotá, Colombia",Front-End Web & Mobile Builder since 2023,https://soygustavoramirez.com/,4.7110053,-74.0720857
Gustavo Tavares,"Berlin, Germany",Serverless Builder since 2020,https://www.linkedin.com/in/gustavares,52.510885,13.3989367
Güldeniz Bektaş,"İstanbul, Turkey",Machine Learning Builder since 2023,https://www.linkedin.com/in/guldenizbektas/,41.006381,28.9758715
Hafiz Syed Ashir Hassan,"Kuala Lumpur, Malaysia",Machine Learning Builder since 2023,https://linkedin.com/in/syed-ashir-hassan,3.1526589,101.7022205
Hafsa Usmani,Singapore,Serverless Builder since 2022,https://hafsausmani.com/,1.357107,103.8194992
Hajime Oguri,Japan,Data Builder since 2024,https://www.linkedin.com/in/%E5%AE%97-%E5%A4%A7%E6%A0%97-a66b4a45/,36.5748441,139.2394179
Halimat Azeez,"Lagos, Nigeria",Security Builder since 2023,https://www.linkedin.com/in/azeez-halimat-b5b188176,6.4550575,3.3941795
Hameedullah Khan,"Dubai, United Arab Emirates",Security Builder since 2022,https://www.linkedin.com/in/hameedullahkhan/,25.2277355,55.1749996
Hamza Noweder,"Amman, Jordan",Containers Builder since 2022,https://www.linkedin.com/in/hamzanoweder,31.9515694,35.9239625
Hamza Shabbir,"Islamabad, Pakistan",Data Builder since 2020,https://www.linkedin.com/in/hamzashabbir1/,33.6938118,73.0651511
Hamzeh Shaghlil,"Abu Dhabi, United Arab Emirates",Cloud Operations Builder since 2023,https://www.linkedin.com/in/hamzeh-shaghlil/,24.4538352,54.3774014
Handan Nathaniel Treasure,"Bauchi, Nigeria",Machine Learning Builder since 2023,https://nathaniel-handan.me,10.6228284,10.0287754
Hanseob Lee,"Seoul, South Korea",Cloud Operations Builder since 2022,https://www.linkedin.com/in/hanseob-lee-9655781aa/,37.5666791,126.9782914
Hardeep Jethwani,"Pune, India",Cloud Operations Builder since 2023,https://linkedin.com/in/hardeepjethwani,18.5213738,73.8545071
Hardik Joshi,"Sydney, Australia",Front-End Web & Mobile Builder since 2021,https://www.linkedin.com/in/hardikhjoshi,-33.8698439,151.2082848
Hardik Singh Behl,"New Delhi, India",Dev Tools Builder since 2023,https://www.linkedin.com/in/hardiksinghbehl/,28.6430858,77.2192671
Hari Karthigasu,"Rotterdam, The Netherlands",Security Builder since 2021,https://hari.karthigasu.io,51.9244424,4.47775
Harinder Seera,Australia,Data Builder since 2021,https://www.linkedin.com/in/harinderseera/,-24.7761086,134.755
Harpreet Siddhu,USA,Network Content & Delivery Builder since 2024,https://medium.com/@harrysiddhu,39.7837304,-100.445882
Harrish Ragavendar S,"Madurai, India",Serverless Builder since 2023,https://www.linkedin.com/in/harrishragavendar/,9.9261153,78.1140983
Harrison Cannon,"Manchester, United Kingdom",Serverless Builder since 2023,https://www.linkedin.com/in/haribodev/,53.4794892,-2.2451148
Harry Belinga,"Ebolowa, Cameroon",Serverless Builder since 2024,https://www.linkedin.com/in/p-harry-belinga-4798944b/,2.919384,11.1516632
Harry Kwabena Ablor," London, UK",Dev Tools Builder since 2022,https://harrykay.hashnode.dev,51.4893335,-0.1440551
Harry Zhou,"Auckland, New Zealand",Containers Builder since 2023,https://startquicktech.medium.com/,-36.852095,174.7631803
Harsh Thakkar,India,Data Builder since 2022,https://www.linkedin.com/in/harsh-thakkar-a88aa812a,22.3511148,78.6677428
Harshit Dawar,India,Machine Learning Builder since 2023,https://www.linkedin.com/in/harshitdawar,22.3511148,78.6677428
Hassaan Bin Aslam,Pakistan,Machine Learning Builder since 2022,https://www.linkedin.com/in/hassaanbinaslam/,30.3308401,71.247499
Hassan Ayman,"Mansoura, Egypt",Machine Learning Builder since 2021,https://www.linkedin.com/in/hassan-ayman-95116b69,31.0407772,31.3581295
Hayato Kosugi,"Tokyo, Japan",Dev Tools Builder since 2020,https://dev.to/hayao_k,35.6768601,139.7638947
Hayato Tan,Japan,Security Builder since 2023,No URL,36.5748441,139.2394179
Haytham Mostafa,Egypt,Containers Builder since 2021,https://www.linkedin.com/in/haytham-mostafa-b242b524/,26.2540493,29.2675469
Haytham Saied,"Cairo, Egypt",Networking & Content Delivery Builder since 2021,https://www.linkedin.com/in/haytham-saied-40584b39/,30.0443879,31.2357257
Hazim Salim,"Mosul, Iraq",Data Builder since 2022,https://www.linkedin.com/in/hazim-salim-a27b77146/,36.343694,43.0997156
Heba K. Ahmed,"Cairo, Egypt",Machine Learning Builder since 2021,https://www.linkedin.com/in/heba-kabdelmoez/,30.0443879,31.2357257
Hector Fernandez,"Montevideo, Uruguay",Front-End Web & Mobile Builder since 2021,https://hector.builders,-34.9052121,-56.2114261
Hein Htet Win,"Yangon, Myanmar",Containers Builder since 2023,https://www.linkedin.com/in/hein-htet-win,16.7719058,96.1675197
Hendrik Hagen,Germany,Network Content & Delivery Builder since 2023,https://www.linkedin.com/in/hendrik-hagen-79959b169/,51.1638175,10.4478313
Henri,"Pekanbaru, Indonesia",Network Content & Delivery Builder since 2022,No URL,0.5262455,101.4515727
Henry LUO,"Hong Kong, China",Machine Learning Builder since 2024,https://www.linkedin.com/in/henry-heng-luo-8045b49a/,22.350627,114.1849161
Henry Ouang,"Overland Park, USA",Dev Tools Builder since 2021,https://twitter.com/henryouang,38.9742502,-94.6851702
Heshan Dharmasena,"Colombo, Sri Lanka",Dev Tools Builder since 2022,https://www.linkedin.com/in/heshandharmasena/,6.9388614,79.8542005
Hidehiko Asahi,"Tokyo, Japan",Data Builder since 2023,https://qiita.com/asahide,35.6768601,139.7638947
Hidetaka Okamoto,"Hyogo, Japan",Serverless Builder since 2023,https://hidetaka.dev,34.914934,134.860666
Hikaru Kawagoe,"Kashiwa, Japan",Dev Tools Builder since 2023,https://zenn.dev/rrrraaaaa6,35.8676218,139.9756876
Hilda Ogamba,Kenya,Front-End Web & Mobile Builder since 2022,https://www.linkedin.com/in/hilda-ogamba/,1.4419683,38.4313975
Hiroaki ASHIZAWA,"Tokyo, Japan",Security Builder since 2024,https://twitter.com/ashi_ssan,35.6768601,139.7638947
Hiroshi Hayakawa,Japan,Security Builder since 2024,https://www.linkedin.com/in/hiroshi-hayakawa/,36.5748441,139.2394179
Hiroshi Kasahara,"Niigata, Japan",Serverless Builder since 2022,https://dev.classmethod.jp/author/kasahara-hiroshi/,37.6452283,138.7669125
Hiroshi Shimosato,"Osaka, Japan",Serverless Builder since 2022,https://bio.link/shimo164,34.6937569,135.5014539
Hitesh Bheda,"Ahmedabad, India",Cloud Operations Builder since 2021,https://www.linkedin.com/in/hiteshbheda/,23.0215374,72.5800568
Hitesh Pattanayak,"Bhubaneswar, India",Containers Builder since 2023,https://hiteshrepo.github.io/,20.2602964,85.8394521
Hlaing Min Paing,"Yangon, Myanmar",Cloud Operations Builder since 2024,https://www.linkedin.com/in/hlaing-min-paing/,16.7719058,96.1675197
Hongyi Li,"Toronto, Canada",Data Builder since 2023,https://www.linkedin.com/in/davidhongyi/,43.6534817,-79.3839347
Horacio Herrera García,"Panamá, Panama",Front-End Web & Mobile Builder since 2020,https://horacioh.con?from=awsbuilders,8.559559,-81.1308434
Hosni Eldib,"Dubai, United Arab Emirates",Networking & Content Delivery Builder since 2021,https://www.linkedin.com/in/hosnieldib,25.2277355,55.1749996
Hubert Chan,"Toronto, Canada",Data Builder since 2022,https://www.linkedin.com/in/ihubertpro/,43.6534817,-79.3839347
Hubert Puacz,"Lublin, Poland",Containers Builder since 2023,No URL,51.2181945,22.5546776
Hugo Thomaz Pinheiro de Souza,"João Pessoa, Brazil",Network Content & Delivery Builder since 2022,https://www.linkedin.com/in/hugo-thomaz-pinheiro/,-7.1215981,-34.882028
Hui-Ju Cheng,"Taipei, Taiwan",Security Builder since 2024,https://www.linkedin.com/in/megumi-cheng-pmlife/,25.0375198,121.5636796
Humberto Rosales Leyva,"Mexico City, México",Security Builder since 2021,https://embajadoresdemarca.com.mx/,19.3207722,-99.1514678
Hung-Yi Chen,"Taipei, Taiwan",Network Content & Delivery Builder since 2022,https://github.com/gaod,25.0375198,121.5636796
Hussain Mansoor ,"Toronto, Canada",Serverless Builder since 2022,https://husyn.dev,43.6534817,-79.3839347
Hussain Shabbir,"Colombo, Sri Lanka",Dev Tools Builder since 2021,https://www.linkedin.com/in/hussainshabbir/,6.9388614,79.8542005
Hussein Ayoub,"Beirut, Lebanon",Security Builder since 2024,https://www.linkedin.com/in/hussein-ayoub-207a49135,33.8892265,35.5025585
Huzefa Khan,"Islamabad, Pakistan",Data Builder since 2023,https://www.linkedin.com/in/huzefa-khan-1a82916a/,33.6938118,73.0651511
Hyeseong Kim,"Seoul, South Korea",Data Builder since 2024,https://allyhyeseongkim.com/,37.5666791,126.9782914
ICHINO Kazuaki,Japan,Cloud Operations Builder since 2024,https://twitter.com/kazzpapa3,36.5748441,139.2394179
Iain Elder,"Barcelona, Spain",Security Builder since 2023,https://isme.es/,41.3828939,2.1774322
Ibrahim Cesar,"São Paulo, Brazil",Front-End Web & Mobile Builder since 2020,https://ibrahimcesar.cloud,-23.5506507,-46.6333824
Ibrar Ullah,"Islamabad, Pakistan",Containers Builder since 2023,www.linkedin.com/in/theibrarullah,33.6938118,73.0651511
Idowu Emehinola,"Lagos, Nigeria",Containers Builder since 2022,https://hydeenoble.com,6.4550575,3.3941795
Ifeanyi Obiana,"Lagos, Nigeria",Dev Tools Builder since 2023,https://www.linkedin.com/in/ifeanyi-obiana/,6.4550575,3.3941795
Ige Adetokunbo Temitayo,"Dubai, United Arab Emirates",Containers Builder since 2021,https://igeadetokunbo.medium.com/,25.2277355,55.1749996
Igor Soroka,"Helsinki, Finland",Serverless Builder since 2021,https://www.linkedin.com/in/igor-soroka/,60.1674881,24.9427473
Illia Kavaliou,"Brisbane, Australia",Serverless Builder since 2024,https://linkedin.com/in/ikavaliou/,-27.4689682,153.0234991
Ilya Levin,Israel,Security Builder since 2024,https://www.linkedin.com/in/ilya-levin-cloud,30.8124247,34.8594762
Imalka De Silva,Singapore,Serverless Builder since 2023,https://www.linkedin.com/in/imalka/,1.357107,103.8194992
Imoh Etuk,Nigeria,Security Builder since 2022,https://www.linkedin.com/in/etukimoh/,9.6000359,7.9999721
Inderdeep Singh,"Toronto, Canada",Cloud Operations Builder since 2023,https://www.thenetworkdna.com/,43.6534817,-79.3839347
Indika Wimalasuriya,"Colombo, Sri Lanka",Cloud Operations Builder since 2023,https://www.linkedin.com/in/indika-wimalasuriya/,6.9388614,79.8542005
Irene Aguilar Rubio,"Barcelona, Spain",Serverless Builder since 2022,https://www.linkedin.com/in/irene-aguilar/,41.3828939,2.1774322
Irene Bonso,"Zamboanga City, Philippines",Serverless Builder since 2023,https://irenebonso.com/,6.9046876,122.0764868
Iris Hunkeler,"Zurich, Switzerland",Serverless Builder since 2023,https://www.linkedin.com/in/iris-hunkeler/,47.3744489,8.5410422
Iris Yu,"Taipei, Taiwan",Cloud Operations Builder since 2024,https://www.linkedin.com/in/shaohsien-yu-38ba72263/,25.0375198,121.5636796
Iris Zarecki,Israel,Machine Learning Builder since 2020,https://www.linkedin.com/in/iriszarecki/,30.8124247,34.8594762
Isaac Oppong-Amoah,"Accra, Ghana",Security Builder since 2023,https://gh.linkedin.com/in/isaac-oppong-amoah-4645b01b8,5.5571096,-0.2012376
Isah Bashir,"Abuja, Nigeria",Cloud Operations Builder since 2023,https://www.linkedin.com/in/bashir-isah/,9.0643305,7.4892974
Ismael Aboubakar,"N'Djamena, Chad",Cloud Operations Builder since 2023,https://github.com/aboubakarismael16,12.1191543,15.0502758
Israel Kuti,"Lagos, Nigeria",Storage Builder since 2022,https://www.linkedin.com/in/israelkuti,6.4550575,3.3941795
Israel Tetteh,"Abuja, Nigeria",Containers Builder since 2022,https://linkedin.com/in/israeltetteh,9.0643305,7.4892974
Iteye Ogbo,United Kingdom,Machine Learning Builder since 2024,https://www.linkedin.com/in/iteyeogbo/,54.7023545,-3.2765753
Ivan Blanquez Romero,"Madrid, Spain",Serverless Builder since 2022,https://www.linkedin.com/in/ivanblanquez/,40.4167047,-3.7035825
Ivan Casco Valero,"Dublin, Ireland",Cloud Operations Builder since 2023,https://www.linkedin.com/in/ivancasco/,53.3493795,-6.2605593
Ivan Echegaray,"Lima, Peru",Containers Builder since 2023,https://www.linkedin.com/in/ivanechegaray/,-11.967575,-77.0113689
Ivica Kolenkaš,Netherlands,Containers Builder since 2023,https://www.linkedin.com/in/ivica-kolenka%C5%A1-8b333895/,52.2434979,5.6343227
J.R. De Guzman,"Manila, Philippines",Network Content & Delivery Builder since 2023,https://www.linkedin.com/in/j-r-de-guzman-33606a119/,14.5904492,120.9803621
JR Beaudoin,"New York, USA",Serverless Builder since 2021,https://twitter.com/jiherr,40.7269813,-73.7093369
Jacco Kulman,"Amsterdam, Netherlands",Serverless Builder since 2022,https://github.com/Jacco,52.3730796,4.8924534
Jacek Kościesza,"Katowice, Poland",Serverless Builder since 2022,https://www.linkedin.com/in/jacekkosciesza/,50.2598987,19.0215852
Jacky Chan,Hong Kong,Machine Learning Builder since 2024,https://www.linkedin.com/in/jhkchan/,22.350627,114.1849161
Jacky Ho,Hong Kong,Machine Learning Builder since 2020,https://www.linkedin.com/in/pui-kwan-ho-105a05194/,22.350627,114.1849161
Jacob Ezekiel,"Nairobi, Kenya",Front-End Web & Mobile Builder since 2022,https://www.linkedin.com/in/jacob-moracha/,-1.3026148,36.828842
Jacob Verhoeks,Netherlands,Data Builder since 2022,https://jacob.verhoeks.org/,52.2434979,5.6343227
"Jae Sung, Ko",South Korea,Networking & Content Delivery Builder since 2022,https://zigispace.net,36.638392,127.6961188
Jaechan Lee,"Seoul, South Korea",Containers Builder since 2024,https://www.linkedin.com/in/xgro/,37.5666791,126.9782914
Jaehyeon Kim,"Sydney, Australia",Data Builder since 2022,https://au.linkedin.com/in/jaehyeon-kim-76b93429,-33.8698439,151.2082848
Jagoda Czarczynska,"Wroclaw, Poland",Machine Learning Builder since 2024,https://www.linkedin.com/in/czarczynska/,51.1089776,17.0326689
Jaime Elso de Blas,"Madrid, Spain",Serverless Builder since 2024,https://jaimeelso.com/about,40.4167047,-3.7035825
Jair Tasayco Bautista,"Lima, Peru",Serverless Builder since 2023,https://www.linkedin.com/in/jair-tasayco/,-11.967575,-77.0113689
Jaira Encio,"Manila, Philippines",Serverless Builder since 2021,https://www.linkedin.com/in/jaira-mae-encio-929a68176/,14.5904492,120.9803621
Jakob Ondrey,"Chicago, USA",Serverless Builder since 2021,https://jakobondrey.com,41.8755616,-87.6244212
Jakub Barczyk,"Katowice, Poland",Serverless Builder since 2023,https://www.linkedin.com/in/jakub-barczyk/,50.2598987,19.0215852
Jakub Gaj,"Copenhagen, Denmark",Cloud Operations Builder since 2023,https://www.linkedin.com/in/jakubgaj/,55.6867243,12.5700724
Jakub Wołynko,"Warsaw, Poland",Containers Builder since 2023,https://www.linkedin.com/in/jakubwolynko/,52.2337172,21.0714322
James Derr,"Austin, USA",Containers Builder since 2024,https://www.linkedin.com/in/james-derr/,30.2711286,-97.7436995
James Matson,"Melbourne, Australia",Serverless Builder since 2023,https://www.linkedin.com/in/james-m-702b3737/,-37.8142454,144.9631732
