Name,Location,Category,Bio URL,Since Date,Description,Image URL,Date Created,Date Updated,Tags
Rehan van der Merwe,"Pretoria, South Africa",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/rehan-van-der-merwe/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Rehan is a developer, architect, and AWS junkie at heart, while consuming an unhealthy amount of coffee, he focuses on serverless and all that AWS has to offer....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/rehan-van-der-merwe/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/rehan-van-der-merwe%20100.6c76c1ef48dce0834d7b9b0cca19748b9d850fb2.png,2020-05-27T17:24:40+0000,2025-03-04T18:37:56+0000,"2020|Europe, Middle East, & Africa|AWS Community Hero|Conference Speaker|Meetup Organizer|Open Source Contributor|Blogger"
Renato Losio,"Berlin, Germany",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/renato-losio/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Renato has extensive experience as a cloud architect, tech lead, and cloud services specialist&hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/renato-losio/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/Renato%20Losio-100.92679385c25107393146ab2ed4a6d2f1b5bf154e.png,2020-11-12T19:08:13+0000,2025-03-04T18:37:56+0000,"Europe, Middle East, & Africa|2020|AWS Data Hero|Blogger|Technical Author"
Richard Fan,Hong Kong,AWS Security Hero,https://aws.amazon.com/developer/community/heroes/richard-fan/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Richard is a Security Engineer at ExpressVPN. He is dedicated to helping people easily adopt AWS, and ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/richard-fan/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/Richard-fan-100.0f770d5298d5db44ba710badf8cf55d5c089ea7d.png,2023-11-10T17:20:16+0000,2025-03-04T18:37:56+0000,Asia Pacific|2023|AWS Security Hero|Conference Speaker|Hong Kong|Asia Pacific (Hong Kong)|2023|Blogger
Rick Hwang,"Taipei City, Taiwan",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/rick-hwang/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Rick is a cloud and infrastructure architect at 91APP in Taiwan. He started his AWS journey…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/rick-hwang/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/rick-hwang.9ba43d273e6bdca3850ece54f8ccc7cbacd731d9.png,2021-08-26T18:03:03+0000,2025-03-04T18:37:56+0000,Asia Pacific|AWS Community Hero|Conference Speaker|2021|Blogger|Technical Author
Rob Koch,"Seattle, USA",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/robert-koch/?did=dh_card&trk=dh_card,Hero since 2019,"<p>A tech enthusiast who thrives on steering projects from their initial spark to successful fruition&hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/robert-koch/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/Rob%20Koch%20100.1c66c678676a00190e91b606c5229ac56a120289.png,2019-11-06T17:26:26+0000,2025-03-04T18:37:56+0000,Americas|North America|2019|AWS Data Hero|Blogger|Technical Author
Rolf Koski,"Tampere, Finland",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/rolf-koski/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Rolf works at Knowit, which is an AWS Premier Partner from the Nordics headquartered in Sweden. ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/rolf-koski/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/rolfkoski-headshotcircle-100px.3d148e0d034b16390e8071be1d4840855810ec34.png,2019-09-05T03:05:12+0000,2025-03-04T18:37:56+0000,"Europe, Middle East, & Africa|AWS Community Hero|Meetup Organizer|2019|Blogger|Technical Author"
Rosius Ndimofor,"Douala, Cameroon",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/rosius-ndimofor/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Rosius is a software engineer and creator of Educloud Academy, an EdTech platform built on AWS that&hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/rosius-ndimofor/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/rosius-ndimofor.6559898ad5ab213106e34936490083d9023715ce.png,2021-08-26T18:03:13+0000,2025-03-04T18:37:56+0000,"Open Source Contributor|Meetup Organizer|Europe, Middle East, & Africa|Blogger|AWS Serverless Hero|2021|Technical Author|Trainer / Educator"
Rossana Suarez,"Resistencia, Argentina",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/rossana-suarez/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Rossana Suarez is a DevOps consultant and trainer. She started the &lsquo;295devops&rsquo; channel to share her expertise ...&nbsp;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/rossana-suarez/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/rossana_suarez-modified.3238f71160f7e6a189ba4e9c26bc59b7ab036a73.png,2022-11-13T21:40:52+0000,2025-03-04T18:37:57+0000,Trainer / Educator|Conference Speaker|2022|AWS Container Hero|Latin America|Open Source Contributor
Ruofei Ma,"Beijing, China",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/ruofei-ma/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Ruofei Ma works as a principal software engineer for FreeWheel Inc, where he focuses…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/ruofei-ma/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/roufei-ma.1e0a32c9e0aecf6530365b1a32a3f883fa1ab6ae.png,2020-08-20T17:37:03+0000,2025-03-04T18:37:57+0000,Asia Pacific|2020|Conference Speaker|AWS Container Hero|Blogger|Open Source Contributor
Rustem Feyzkhanov,"San Jose, USA",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/rustem-feyzkhanov/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Rustem Feyzkhanov is a Staff Machine Learning Engineer at Instrumental...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/rustem-feyzkhanov/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/rustem-feyzkhanov.b820892f2f2800789da7677fdb54cccd37de507d.png,2020-05-27T17:23:08+0000,2025-03-04T18:37:57+0000,Trainer / Educator|2020|Americas|AWS Machine Learning Hero|North America|Open Source Contributor|Technical Author|Blogger
Sabiha Ali,"Dubai, United Arab Emirates",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/sabiha-ali/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Sabiha Ali is a Solutions Architect at ScaleCapacity. She specializes in Amazon Connect, Architecting ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/sabiha-ali/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/sabiha_ali_headshot-modified.3db8c6f3fe205d175344863f835f7af6687481a6.png,2023-06-06T20:52:34+0000,2025-03-04T18:37:57+0000,"Europe, Middle East, & Africa|AWS Community Hero|2023|Middle East (UAE)|Conference Speaker|United Arab Emirates|emea"
Sanchit Jain,"Mumbai, India",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/sanchit-jain/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Sanchit Jain is the Data Analytics &amp; Cloud Practice Lead at Quantiphi Inc. and a certified expert specializing &hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/sanchit-jain/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/oct-2023/sachit-jain-100.3480a4a2cb41a761dabd79226b4ed977be3985a0.png,2022-06-02T18:45:28+0000,2025-03-04T18:37:57+0000,Asia Pacific|Trainer / Educator|Conference Speaker|2022|Meetup Organizer|AWS Data Hero|Technical Author|Blogger
Sandip Das,"Kolkata, India",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/sandip-das/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Sandip Das works as a Sr. Cloud Solutions Architect & DevOps Engineer for Gryphon Online Safety...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/sandip-das/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/sandip-das.9463ca3d8127c18eac95272c3708a0dc216d45b2.png,2020-05-27T17:23:02+0000,2025-03-04T18:37:57+0000,Asia Pacific|2020|Conference Speaker|AWS Container Hero|Blogger|Technical Author
SangUk Park,"Seoul, Korea",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/sanguk-park/?did=dh_card&trk=dh_card,Hero since 2016,"<p>SangUk is a Chief Solutions Architect at Megazone, which became Korea's first AWS Partner...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/sanguk-park/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/SangUk_Park-100X100.3f58ffb98b98344bb158a2f350cb6a995fc55b68.png,2019-02-19T19:52:23+0000,2025-03-04T18:37:57+0000,Trainer / Educator|Asia Pacific|AWS Community Hero|2016|Meetup Organizer
Sathyajith Bhat,"Sydney, Australia",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/sathyajith-bhat/?did=dh_card&trk=dh_card,Hero since 2018,"<p>Sathyajith Bhat is an experienced Site Reliability Engineer (SRE) with over 15 years of ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/sathyajith-bhat/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/sathya-modified.a16a0b0d309472a96645ff87fefbcd9448f00d3d.png,2019-02-19T19:52:20+0000,2025-03-04T18:37:57+0000,Trainer / Educator|Containers|Asia Pacific|Conference Speaker|AWS Container Hero|Meetup Organizer|apac|Open Source Contributor|Technical Author|Blogger|2018
Satoshi Yokota,"Tokyo, Japan",AWS Community Hero,https://www.linkedin.com/in/satoshi7,Hero from 2014 to 2022,No description,https://d1.awsstatic.com/Developer%20Marketing/developer-center/satoshiy-headshotcircle-100px.d6d999cf04a3c16c75e5da7f0173082473bcb342.png,2019-02-19T19:52:16+0000,2025-03-04T18:37:57+0000,AWS Community Hero|Asia Pacific|alumni-hero|Blogger
Scott Hsieh,"New Taipei City, Taiwan",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/scott-hsieh/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Scott Hsieh, also known as Shu-Jeng Hsieh, is a Lead Data Architect at 104 Corporation where he promotes, plans, and implements a lakehouse paradigm into 104 Corp.&hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/scott-hsieh/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/scott-hsieh-100.eba57fd877c6fac57b858c3fed45df34feba7d76.png,2022-08-22T19:33:37+0000,2025-03-04T18:37:57+0000,Asia Pacific|Trainer / Educator|2022|Blogger|AWS Data Hero|Technical Author
Sebastian Korfmann,"Hamburg, Germany",AWS DevTools Hero,https://aws.amazon.com/developer/community/heroes/sebastian-korfmann/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Sebastian Korfmann is an entrepreneurial Software Engineer based in Hamburg, Germany…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/sebastian-korfmann/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/sebastien-korfmann.fe10f4e96874e912f525d1404ef90a44dd32822b.png,2020-11-12T19:08:22+0000,2025-03-04T18:37:57+0000,"Europe, Middle East, & Africa|AWS DevTools Hero|Trainer / Educator|2020|Open Source Contributor|Blogger"
Sebastian Müller,"Hamburg, Germany",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/sebastian-mueller/?did=dh_card&trk=dh_card,Hero since 2019,"<p>On&nbsp;<a href=""https://sbstjn.com/"" target=""_blank"">sbstjn.com</a>, Sebastian (pronouns: he/him) writes about all things Serverless, CDK, Generative AI,&nbsp;...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/sebastian-mueller/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Sebastian%20M%c3%bcller%20100.2e3a14dea24e38400e12b8e8f5b47eda8a049ce8.png,2019-11-06T17:26:31+0000,2025-03-04T18:37:57+0000,"Europe, Middle East, & Africa|AWS Serverless Hero|Open Source Contributor|2019|Blogger|Technical Author"
Sena Yakut,"Izmir, Turkey",AWS Security Hero,https://aws.amazon.com/developer/community/heroes/sena-yakut/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Sena is a Senior Cloud Security Engineer at Lyrebird Studio. ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/sena-yakut/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/sena%20yakut-100.532f05bd303a0fa2eb610aedd2e5b4f134490587.png,2024-03-04T18:34:29+0000,2025-03-04T18:37:57+0000,"Europe, Middle East, & Africa|AWS Security Hero|2024|emea|2024|Technical Author|Blogger"
Serhat Can,"Istanbul, Turkey",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/serhat-can/?did=dh_card&trk=dh_card,Hero since 2018,"<p>Serhat is a passionate technologist, community leader, and co-founder &amp; product development director at JumpCloud....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/serhat-can/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/serhat-can-100.9c38f34791cf6c930eb88798db47cc3208913398.png,2019-02-19T19:52:13+0000,2025-03-04T18:37:57+0000,"Europe, Middle East, & Africa|AWS Community Hero|Conference Speaker|Meetup Organizer|Blogger|2018"
Serkan Özal,"Istanbul, Turkey",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/serkan-ozal/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Serkan &Ouml;zal is the Architect at Catchpoint, a serverless-centric debugging, monitoring, and security solution...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/serkan-ozal/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/serkan-ozal.e0b1da7830509b503e5d028e33e4267e2dd94ab3.png,2020-05-27T17:23:56+0000,2025-03-04T18:37:57+0000,"2020|Europe, Middle East, & Africa|Conference Speaker|AWS Serverless Hero|Meetup Organizer|Open Source Contributor|Blogger"
Setia Budi,"Bandung, Indonesia",AWS Community Hero,https://www.linkedin.com/in/boedybios/,Hero from 2021 - 2022,No description,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/setia%20budi%20100.a53e392eb3ab4d81ab5375d039d7cedd9cd26009.png,2024-03-14T14:55:57+0000,2025-03-04T18:37:57+0000,Asia Pacific|AWS Community Hero|alumni-hero|Conference Speaker|2021|Technical Author|apac
Shaoyi Li,"Shenzhen, China",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/shaoyi-li/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Shaoyi Li is a Lead Cloud Engineer focusing on cybersecurity and GenAI, advocating ....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/shaoyi-li/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/shaoyi-li-100.9f064064e7fdd70a444ad196f1fe5b25929292a9.png,2024-06-03T16:02:40+0000,2025-03-04T18:37:57+0000,Blogger|AWS Community Hero|Technical Author|Trainer / Educator|apac|hero-alumni - {DO NOT USE}|2024|Conference Speaker|2024|Asia Pacific
Sheen Brisals,"London, United Kingdom",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/sheen-brisals/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Sheen is the co-author of &#39;Serverless Development on AWS: Building Enterprise-Scale Serverless Solutions&#39;&hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/sheen-brisals/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Sheen%20Brisals%20-100.21227ebb098dc5d156566b3303f9c7fd94aaeea0.png,2020-08-20T17:37:13+0000,2025-03-04T18:37:57+0000,"Europe, Middle East, & Africa|Blogger|AWS Serverless Hero|Conference Speaker|2020|Technical Author"
Sheng Wu,"Beijing, China",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/sheng-wu/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Sheng Wu is a founding engineer at Tetrate, leading the observability team for service mesh…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/sheng-wu/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/sheng-wu.815476b9239d56934a7b53343640105bb89eb1a9.png,2021-11-12T21:04:01+0000,2025-03-04T18:37:57+0000,Trainer / Educator|Asia Pacific|Conference Speaker|AWS Container Hero|2021|Blogger|Technical Author|Open Source Contributor
Shigeru Oda,"Saitama, Japan",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/shigeru-oda/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Shigeru Oda is an expert system engineer at NSD CO., LTD. He has used his knowledge of AWS…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/shigeru-oda/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/shigeru-oda.8661f4100d89ee6a7588e93c11c3120a4dcdbef0.png,2022-06-02T18:45:30+0000,2025-03-04T18:37:58+0000,AWS Community Hero|Asia Pacific|2022|Conference Speaker|Meetup Organizer
Shimon Tolts,"Tel Aviv, Israel",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/shimon-tolts/?did=dh_card&trk=dh_card,Hero since 2016,"<p>Shimon leads an AWS User Group that was established in 2013 and has more than 10,000 members....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/shimon-tolts/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/user-groups/shimon_tolts-round.8c7308c241a770cd29b178f098577324666ecc26.png,2019-02-19T19:52:09+0000,2025-03-04T18:37:58+0000,"Trainer / Educator|Europe, Middle East, & Africa|AWS Community Hero|2016|Conference Speaker|Meetup Organizer|Open Source Contributor|Blogger"
Shingo Yoshida,"Tokyo, Japan",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/shingo-yoshida/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Shingo is CTO of CYDAS, a founder of Section-9, a founder of Serverless Community, and...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/shingo-yoshida/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/shingoy-headshotcircle-100px.495b1a0d840071cb337360844c66695edaec35f9.png,2019-02-28T07:49:26+0000,2025-03-04T18:37:58+0000,Asia Pacific|Conference Speaker|AWS Serverless Hero|Meetup Organizer|Blogger|2019
Shun Yoshie,"Yokohama, Japan",AWS Security Hero,https://aws.amazon.com/developer/community/heroes/shun-yoshie/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Shun Yoshie is a Security Consultant at Nomura Research Institute, Ltd(NRI), seconded to NRI SecureTechnologies Ltd(NRIST)...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/shun-yoshie/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/shun-yoshie.8d2aa3ea8f6f6dd6c24692e2e55d11ffca69670a.png,2021-03-11T20:34:14+0000,2025-03-04T18:37:58+0000,AWS Security Hero|Asia Pacific|AWS Community Hero|Meetup Organizer|2021|Blogger
Simone Merlini,"Pavia, Italy",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/simone-merlini/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Simone is CEO and CTO at beSharp, an Italian AWS Advanced Consulting Partner focused on…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/simone-merlini/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/simone-merlini.80782776688c123866ce5f0fd3ad8cbfd2c250ab.png,2021-06-03T18:07:06+0000,2025-03-04T18:37:58+0000,"Europe, Middle East, & Africa|AWS Community Hero|Meetup Organizer|2021|Open Source Contributor|Blogger"
Slobodan Stojanović,"Belgrade, Serbia",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/slobodan-stojanovic/?did=dh_card&trk=dh_card,Hero since 2018,"<p>Slobodan Stojanović is CTO of Cloud Horizon, a software development studio in Montreal...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/slobodan-stojanovic/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/evangelist0-slobodan.131d8cc8c5828c0627a6644b66b1877458e6f363.png,2019-02-19T19:52:04+0000,2025-03-04T18:37:58+0000,"Trainer / Educator|Europe, Middle East, & Africa|Conference Speaker|AWS Serverless Hero|Meetup Organizer|Open Source Contributor|Technical Author|Blogger|2018"
Sridevi Murugayen,"Chennai, India",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/sridevi-murugayen/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Sridevi Murugayen has 16+ years of IT experience and is a passionate developer and…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/sridevi-murugayen/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/sridevi-murugayen.4ac808d7bf4462e4cd1d803d0c3a44d283acbe29.png,2020-08-20T17:37:23+0000,2025-03-04T18:37:58+0000,Asia Pacific|2020|Conference Speaker|Meetup Organizer|Blogger|AWS Data Hero
Srushith Repakula,"Bengaluru, India",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/srushith-repakula/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Srushith Repakula is the Head of Engineering at KonfHub, a one stop platform for technical…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/srushith-repakula/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/srushith-repakula.1550138de598b265709f501c5757f82d9b652509.png,2021-03-11T20:34:23+0000,2025-03-04T18:37:58+0000,Asia Pacific|AWS Serverless Hero|Conference Speaker|Meetup Organizer|2021|Blogger|Open Source Contributor
Stephen Sennett,"Melbourne, Australia",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/stephen-sennett/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Stephen is an experienced cloud technologist, working with AWS for over a decade as an architect, consultant, engineer....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/stephen-sennett/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Stephen%20Sennett-100.e55cd775b897b1de49f21fcd9b3b3bd8744061a7.png,2024-10-30T19:41:07+0000,2025-03-04T18:41:09+0000,2024|2024|Blogger|Trainer / Educator|apac|AWS Community Hero|Conference Speaker|Asia Pacific
Steve Bjorg,"San Diego, USA",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/steve-bjorg/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Steve Bjorg was the Founder and Chief Technical Officer at MindTouch (acquired by NICE CXone…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/steve-bjorg/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/steve-bjorg-circular-headshot.e2b26c3b052237ffc17a338de4b96a169a655852.png,2019-11-06T17:26:36+0000,2025-03-04T18:37:58+0000,Americas|AWS Community Hero|Meetup Organizer|North America|Open Source Contributor|2019|Technical Author|Blogger
Steve Teo,Singapore,AWS Community Hero,https://aws.amazon.com/developer/community/heroes/steve-teo/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Steve works at Horangi Cyber Security, an Amazon Partner Network (APN) Technology Partner...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/steve-teo/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/steve-teo.677a405e25ef1327a20ad945674b6724a3b8712f.png,2020-02-27T18:43:16+0000,2025-03-04T18:37:58+0000,2020|AWS Community Hero|Asia Pacific|Trainer / Educator|Conference Speaker|Meetup Organizer|Blogger
TaeSeong Park,"Seoul, Korea",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/taeseong-park/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Taeseong Park is a front-end engineer and unity mobile developer working at IDEASAM....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/taeseong-park/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/taeseong_park-modified1.8f24a1abd9cdbbfa32524ee0a828a67e9a11eb07.png,2022-11-13T21:44:29+0000,2025-03-04T18:37:58+0000,Trainer / Educator|Asia Pacific|AWS Community Hero|Conference Speaker|2022|Meetup Organizer
